id,sentence,created_at,ave_sentiment,user_username
78,"“Fighting the impact of climate change takes an ‘all of the above’ approach that includes renewables, carbon capture and storage, and lower-emission biofuels.” – Joe Blommaert 

Learn why on Energy Factor &gt; https://t.co/RjWW8er7C6 https://t.co/3to5q2vJiv",2021-08-30T19:59:33.000Z,0,exxonmobil
79,Discover how these sources are powering a better tomorrow for the world’s largest energy consumer.,2021-08-30T11:19:33.000Z,0,exxonmobil
80,Engineer Felipe J. Cardoso Saldaña says that reducing methane emissions will have the biggest impact on climate change-learn what he’s doing about it. https://t.co/Pal9T4vYJH,2021-08-27T15:56:19.000Z,0,exxonmobil
81,Engineer Felipe J. Cardoso Saldaña says that reducing methane emissions will have the biggest impact on climate change-learn what he’s doing about it.,2021-08-27T15:55:49.000Z,0,exxonmobil
82,"Curbing methane emissions is crucial to preventing climate change. That fight is well underway in the Permian Basin, where a top engineer is setting the new standard by which the entire industry detects methane. Learn more about the work he’s overseeing: https://t.co/2wIQ7wdNtC",2021-08-27T14:30:06.000Z,0,exxonmobil
83,"Curbing methane emissions is crucial to preventing climate change. That fight is well underway in the Permian Basin, where a top engineer is setting the new standard by which the entire industry detects methane. https://t.co/q44GDcw4Ck",2021-08-27T14:29:15.000Z,0,exxonmobil
84,From Mars research to the Permian Basin. Learn how one expert in environmental engineering is leveraging new technologies in methane detection to help transform the entire industry. https://t.co/PBXkhy066T,2021-08-27T14:22:16.000Z,0,exxonmobil
85,"Engineer Felipe J. Cardoso Saldaña says that reducing methane emissions will have the biggest impact on climate change, and he’s doing something about it. https://t.co/FozTf64Ni7",2021-08-27T14:15:47.000Z,0,exxonmobil
86,Engineer Felipe J. Cardoso Saldaña says that reducing methane emissions will have the biggest impact on climate change learn what he’s doing about it. https://t.co/Di3Ggakby0,2021-08-27T14:15:05.000Z,0,exxonmobil
87,"Meet Sam Aminfard, a newly hired engineer who believes we’re entering a “renaissance” for methane detection technology. Team members like Sam are at the forefront of innovators helping reduce methane emissions. Hear more of what he has to say: https://t.co/2DSoVAjDrD",2021-08-27T13:52:48.000Z,0,exxonmobil
88,"Meet Sam Aminfard, a newly hired engineer who believes we’re entering a “renaissance” for methane detection technology. Team members like Sam are at the forefront of innovators helping reduce methane emissions. https://t.co/OW5SES0SFl",2021-08-27T13:52:18.000Z,0,exxonmobil
89,"Power, beauty and brains, coming soon to a track near you. @Porsche has again teamed up with ExxonMobil, this time for the 2021 Porsche Mobil 1 Supercup series. We’re testing an advanced biofuel that could significantly reduce greenhouse gas emissions. https://t.co/li0u7pOSfY",2021-08-26T21:03:12.000Z,0,exxonmobil
90,"Power, beauty and brains, coming soon to a track near you. @Porsche has again teamed up with ExxonMobil, this time for the 2021 Porsche Mobil 1 Supercup series, to test an advanced biofuel that could help reduce greenhouse gas emissions. https://t.co/ueHK4IAf5p",2021-08-26T21:00:15.000Z,0,exxonmobil
91,"From isopropyl alcohol that breaks down viruses to the performance polymers that create medical masks and gowns, the health care and energy industries go hand in hand. https://t.co/6ujSCNBVPl",2021-08-26T16:23:38.000Z,0,exxonmobil
92,"From isopropyl alcohol that breaks down viruses to the performance polymers that create medical masks and gowns, health care and energy go hand in hand. Learn more. https://t.co/sVuAMQiODA https://t.co/mRc44jisXx",2021-08-26T16:21:45.000Z,0,exxonmobil
93,Not all polymers are created equal. Our Vistamaxx performance material makes essential medical gear more durable and comfortable. https://t.co/L4wvKA9DV3,2021-08-26T16:13:01.000Z,0,exxonmobil
94,Not all polymers are created equal. Our Vistamaxx performance material makes essential medical gear more durable and comfortable. We’re proud to do our part in keeping health care workers safe. https://t.co/AhEHdr8t1y,2021-08-26T16:12:23.000Z,0,exxonmobil
95,"A clear and lifesaving liquid: isopropyl alcohol, the key ingredient in hand sanitizer. We’re proud to operate the world’s largest production facility in Baton Rouge. https://t.co/SIYCeqMHVE",2021-08-26T16:04:58.000Z,0,exxonmobil
96,"A clear and lifesaving liquid: isopropyl alcohol, the key ingredient in hand sanitizer. We’re proud to operate the world’s largest production facility in Baton Rouge. https://t.co/sVuAMQiODA https://t.co/Bz7Ljj0kVt",2021-08-26T15:45:49.000Z,0,exxonmobil
97,Not all polymers are created equal. Our Vistamaxx performance material makes essential medical gear more durable and comfortable. https://t.co/sVuAMQ1df0 https://t.co/xQP3JvfM8b,2021-08-26T14:57:31.000Z,0,exxonmobil
98,Not all polymers are created equal. Our Vistamaxx performance material makes essential medical gear more durable and comfortable. We’re proud to do our part in keeping health care workers safe. https://t.co/sVuAMQ1df0 https://t.co/cDXVdUaxUz,2021-08-26T14:53:19.000Z,0,exxonmobil
99,"When you’re developing a lower-carbon eFuel, where can you put it to the ultimate test? We’re teaming up with @Porsche to try out how our new Esso Renewable Racing Fuel fares on the tracks at the Porsche Mobil 1 Supercup. Learn more: https://t.co/UnEgKEdVln",2021-08-25T15:49:02.000Z,0,exxonmobil
100,"When you’re developing a lower-carbon eFuel, where can you put it to the ultimate test? We’re teaming up with @Porsche to try out our new Esso Renewable Racing Fuel on the tracks at the Porsche Mobil 1 Supercup. https://t.co/87nyfk6fbk",2021-08-25T15:47:59.000Z,0,exxonmobil
101,There are many pathways to a lower-carbon future and many minds behind the work to achieve that. Every day our team members are helping make it happen. https://t.co/O4ksqrmdk6,2021-08-25T14:44:56.000Z,0,exxonmobil
102,New carbon capture technologies. Fewer methane emissions. Less plastic waste. There are many pathways to a sustainable future and many minds behind the work to achieve that. See some of our team members who are helping make it happen: https://t.co/QjpmWmwbKN,2021-08-25T14:44:22.000Z,0,exxonmobil
103,Our affiliate in Canada announced plans to move forward with a renewable diesel complex at the Strathcona refinery. Renewable diesel fuel from the facility could help reduce about 3M metric tons of emissions per year in Canada’s transportation sector. https://t.co/kfytFz0h4b https://t.co/M6RzRRB0bA,2021-08-25T13:49:29.000Z,0,exxonmobil
104,@APIenergy Very encouraging to see this progress made in methane reduction across the energy industry. We will continue to do our part in fostering a lower-carbon energy future!,2021-08-24T15:31:43.000Z,0,exxonmobil
105,Nhóm Giải pháp phát thải CO2 Thấp của ExxonMobil đang phát triển giải pháp táo bạo để thu hồi và lưu trữ khí thải an toàn,2021-08-23T12:05:32.000Z,0,exxonmobil
106,We’re supporting the goals of the Paris Agreement. https://t.co/fxc8F1J517,2021-08-19T15:37:41.000Z,0,exxonmobil
107,Capture and store 100 million metric tons of carbon annually? We have an idea that could do just that and is part of our continued commitment to lowering emissions. https://t.co/JgSkdK1f9K,2021-08-19T13:46:20.000Z,0,exxonmobil
108,Capture and store ~100 million metric tons of carbon dioxide annually? See just how big that could be: https://t.co/Q61GYpAolw,2021-08-19T13:45:31.000Z,0,exxonmobil
109,Capture and store 100 million metric tons of carbon annually? We have an idea that could do just that and is part of our continued commitment to lowering emissions. https://t.co/96zKK1By8X,2021-08-19T13:23:34.000Z,0,exxonmobil
110,Capture and store ~100 million metric tons of carbon dioxide annually? See just how big that could be: https://t.co/z0CtcAKFWy,2021-08-19T13:22:46.000Z,0,exxonmobil
111,"Imagine if ~100M million metric tons of CO2 could be captured and stored every year. It could happen.

ExxonMobil's idea to capture and store roughly 100 million metric tons of CO2 annually by 2040 would more than double the world's current carbon capture and storage capacity. https://t.co/KQExybXWUt",2021-08-18T21:54:25.000Z,0,exxonmobil
112,Capture and store 100 million metric tons of carbon annually? We have an idea that could do just that and is part of our continued commitment to lowering emissions. https://t.co/Qfo9DQ0PZJ,2021-08-18T20:55:53.000Z,0,exxonmobil
113,Capture and store ~100 million metric tons of carbon dioxide annually? See just how big that could be: https://t.co/Gqb5oCLFdG,2021-08-18T20:54:17.000Z,0,exxonmobil
114,"Imagine if ~100M million metric tons of CO2 could be captured and stored every year. It could happen.

ExxonMobil's idea to capture and store roughly 100 million metric tons of CO2 annually by 2040 would more than double the world's current carbon capture and storage capacity. https://t.co/AkRG9WCuBa",2021-08-18T20:12:44.000Z,0,exxonmobil
115,Kỹ sư của ExxonMobil đang tập trung giải quyết vấn nạn rác thải nhựa của thế giới. Cùng xem các giải pháp họ đang nghiên cứu.,2021-08-18T02:44:41.000Z,0,exxonmobil
116,ExxonMobil engineers are focused on addressing the world’s plastic waste problem. See some of the solutions they’re exploring.,2021-08-18T02:43:15.000Z,0,exxonmobil
117,"It grows in fallow fields so it doesn’t replace food crops, and its seeds contain high amounts of oil so farmers can yield more with less acreage. Learn why the camelina plant is attractive for a renewable diesel. https://t.co/ujHtp1gi1U https://t.co/HXwGwP94AY",2021-08-17T20:08:47.000Z,0,exxonmobil
118,"It grows in fallow fields, and its seeds produce high amounts of oil. Learn why the camelina plant is attractive for a renewable diesel. https://t.co/ujHtp1gi1U https://t.co/waKz4gnjs1",2021-08-17T20:07:31.000Z,0,exxonmobil
119,"What's the camelina plant, and why are we investing in it? Learn about the qualities that make this crop ideal for a renewable diesel. Production is scheduled to begin in 2022 at the @GCEHoldings biorefinery in California. https://t.co/R868QVhU2j",2021-08-17T19:34:38.000Z,0,exxonmobil
120,"What's the camelina plant, and why are we investing in it? Learn about the qualities that make this crop attractive for a renewable diesel. https://t.co/liEDndcGnk",2021-08-17T19:33:03.000Z,0,exxonmobil
121,"@UCBerkeley @ScienceMagazine @dan_kammen @GoldmanSchool @UCBerkeley, great initiative in supporting the development of clean and scalable global energy!",2021-08-16T20:36:20.000Z,0,exxonmobil
122,Our position is clear: We want to continue lowering emissions while providing affordable energy the world needs. https://t.co/OeSnxt1KBa https://t.co/TCG61kV52C,2021-08-16T16:51:26.000Z,0,exxonmobil
123,"ExxonMobil remains committed: We want to continue lowering emissions while providing affordable energy the world needs.

Read Chairman and CEO Darren Woods’ thoughts on carbon pricing, carbon capture and storage, and reducing our own emissions. https://t.co/OeSnxt1KBa https://t.co/jjQt13dpew",2021-08-16T16:50:27.000Z,0,exxonmobil
124,"Meet Heather, who helps lead the team that scans hundreds of natural gas sites daily for methane leaks. Her work is helping stop methane leaks and changing the way we monitor the Permian Basin. https://t.co/JrEWeWoygv https://t.co/0BB2niw4Yr",2021-08-16T16:25:22.000Z,0,exxonmobil
125,"Meet Heather, who helps lead the team that scans hundreds of sites daily for methane leaks. Learn how her work stopping methane leaks is changing the way we monitor the Permian Basin. https://t.co/JrEWeWoygv https://t.co/uVYxgIXJI6",2021-08-16T16:24:35.000Z,0,exxonmobil
126,"Methane leaks are invisible to the naked eye, but not to Bridger Photonics’ technology. Learn how we’re employing LiDAR™ to monitor hundreds of sites a day. https://t.co/JrEWeWoygv https://t.co/O6TmxJmI0R",2021-08-16T16:07:36.000Z,0,exxonmobil
