sentence,created_at,ave_sentiment,user_username
"RT @_carbontiptoes: #FridaysForFuture (at home) with @fff_digital 
#DefendTheDefenders https://t.co/OaujormD8J",2020-06-13T06:57:28.000Z,0,Fridays4future
"RT @emma_ymp: Week 14 of @fff_digital and week 4 of #DefendTheDefenders 💚🌎 We are focusing on Central + South Asia 

We need to be active a…",2020-06-13T06:57:23.000Z,0.051031036,Fridays4future
"RT @solo_syn_: School strike week 79
#ClimateJusticeNow #climatestrikeonline #StayAtHome   #fridaysforfuture #schoolstrike4climate #flatten…",2020-06-13T06:57:07.000Z,-0.208012574,Fridays4future
RT @HollyWildChild: Digital strike for the climate week 72. #ClimateStrikeOnline #FridaysForFuture https://t.co/RurFSmo9ce,2020-06-13T06:56:47.000Z,-0.144696939,Fridays4future
"RT @howey_ou: In my city Guilin 🇨🇳 
It’s sad that my friend has no electricity and food for several days. 

ClimateCrisis is RIGHT HERE RIG…",2020-06-07T20:38:43.000Z,-0.006599769,Fridays4future
"RT @csillyy1: #DigitalStrike week 11th with @fff_digital!

This week we paused out campaign #DefendTheDefenders because #ThereIsNoClimateJu…",2020-06-06T07:31:08.000Z,0,Fridays4future
"RT @patriciakombo: #schoolstrike4climate Kenya
Air pollution is slowly killing us just like #CoronaVirusUpdate 
#WorldEnvironmentDay 
#Frid…",2020-06-06T07:31:03.000Z,0,Fridays4future
"RT @FFF_goteborg: #FridaysForFuture Göteborg den 6 juni 2020
Efter vår vanliga demonstration cyklade vi för klimatet för att Stoppa Preems…",2020-06-06T07:30:30.000Z,0,Fridays4future
"RT @solo_syn_: School strike week 78 
#ClimateJusticeNow #climatestrikeonline #StayAtHome  #fridaysforfuture #schoolstrike4climate #flatten…",2020-06-06T07:30:23.000Z,-0.208012574,Fridays4future
"RT @FelipeSanchezfs: Week 31

Hoy celebro  #WorldEnvironmentDay2020 y desde casa en #ClimateStrikeOnline únete a #DigitalStrike #FridaysFor…",2020-06-06T07:29:46.000Z,0,Fridays4future
"@fff_digital Correction: This bill affects all the indigenous people of Alberta directly. The Wet’suwet’en people will get affected if the pipeline is put out.

Sign the petition! Stop the Critical Infrastructure Defense Act! #DefendTheDefenders

🎨: @the_green_gal https://t.co/xjXQtUpgge",2020-06-06T05:01:06.000Z,-0.118185484,Fridays4future
RT @GretaThunberg: Still waiting for the EU and individual democratic nations to officially condemn the police brutality and attacks on the…,2020-06-05T18:55:25.000Z,-0.490990253,Fridays4future
"Defend the defenders ⚠️
It's time to take care of the people that have always taken care of our forests. All donations are welcome - indigenous lives will be saved. 
Check the website for more info: https://t.co/nuCTSU0NS6

#SOSAmazonia
#SalvemAAmazonia",2020-06-05T18:54:45.000Z,0.355464521,Fridays4future
"‼Other actions here https://t.co/QUrnq8KuCJ

🎨credits to @fff_digital TheGreenGal on Instagram",2020-06-05T14:20:06.000Z,0,Fridays4future
"Sign the petition 👉https://t.co/excMtofNCZ⚠This bill directly attacks the Wet’suwet’en community in Canada. It approved the government protection of pipelines, mines &amp;other infrastructure&amp; prevents Wet’suwet’en solidarity, protesting, and freedom of speech #DefendTheDefenders✊ https://t.co/Yu87XI4WVZ",2020-06-05T14:16:19.000Z,0.248546669,Fridays4future
"RT @PatsyIP4: #FridaysForFuture climate strike Sydney, Australia
Week 39. https://t.co/zhilkU7QZ6",2020-06-05T08:19:38.000Z,-0.144696939,Fridays4future
"RT @panikowac: Our film ""It's Okay to Panic"", about Polish climate educator Szymon Malinowski, now has over 125k views on YouTube!
💚 Thanks…",2020-06-05T08:19:33.000Z,0.212712844,Fridays4future
"RT @ActionAid: On #WorldEnvironmentDay, we’re recognising the women farmers on the frontline of the #ClimateEmergency fighting tirelessly t…",2020-06-05T08:18:34.000Z,-0.183532587,Fridays4future
"RT @AvanOudenhoven: Meet Gabrielle Tan, age 18. For the past years, she's been advocating for healthy oceans &amp; climate justice. In this let…",2020-06-04T20:23:29.000Z,0.236976474,Fridays4future
"Environment defenders, climate activists, &amp; all activists in the Philippines can be tagged as terrorists by their government if they speak up.

This terror bill is a big threat to our friends.

Find ways to help here: https://t.co/l8gfzlDUPo #DefendTheDefenders #JUNKTERRORBILLNOW https://t.co/sv29Nrx6rN",2020-06-04T06:18:16.000Z,-0.186277725,Fridays4future
"RT @YACAPhilippines: Climate activists, unite to #JunkTerrorBillNow! The Philippines is already known to be the most dangerous country in t…",2020-06-03T15:52:32.000Z,-0.011418202,Fridays4future
"________________      
|Climate justice |        
|  Is                        | 
|Racial justice    |
|________________|       
  \             /
    \  👦🏾  /
         |
         |
       /   \
     /       \
https://t.co/1JqU9lobFk https://t.co/xviLKrodxA",2020-06-03T15:00:14.000Z,0.534522484,Fridays4future
RT @YACAPhilippines: Why We Fight: The Youth in Action https://t.co/vHEF0Zd2Xw,2020-06-03T12:42:44.000Z,0.038729833,Fridays4future
"500 climate activists protested to #StopDatteln4. Germany promised to phase out coal by 2038 yet they opened a new coal plant. As 1 of the largest contributors of carbon emissions in the EU, this will not only affect Germans, but everyone in the entire world! #KeepItInTheGround✊ https://t.co/RRpYDwJzvT",2020-06-02T11:43:45.000Z,0.02595395,Fridays4future
"To help the victims of the typhoon DM @FFFIndia for India &amp; @yacaphilippines for the Philippines.

Credits:
🇮🇳: @ashmitabhowal, Gulf News, @fffindia, @grassfedhooman
🇧🇩 : Crux Now, foreign policy
🇵🇭: Alren Beronio, sheboyan press, NY times, @mitzijonelle, @yacaphilippines",2020-06-01T06:53:52.000Z,-0.198212783,Fridays4future
"Just recently typhoon Vong Fong &amp; Cyclone Amphan devastated countries in Asia like the Philippines, India &amp;Bangladesh.

The climate crisis continues to be a burden to marginalized sectors and this is why activists from the 3 countries, &amp; all over strike for climate justice ✊🌎🌏 https://t.co/izfaZRiYXV",2020-06-01T06:51:45.000Z,-0.214282327,Fridays4future
RT @_DylanHamilton_: Europe really likes to pretend we’re not racist... where do you think white Americans learned it from?,2020-06-01T05:17:50.000Z,0.028977749,Fridays4future
"RT @GretaThunberg: Devastating to see the development taking place in the USA.
Centuries of structural and systematic racism and social inj…",2020-06-01T05:17:41.000Z,-0.274919842,Fridays4future
"RT @emma_ymp: When will enough be enough? 

In the space of 3 months my community has flooded and burnt. 

This is my HOME. 

What has to h…",2020-05-31T15:33:53.000Z,-0.127236195,Fridays4future
"RT @datteln4: HOW DARE YOU?
@Fortum_Oyj @uniper_energy 
#Datteln4Stoppen #Datteln4 #StopDatteln4 #FortumIrtiFossiilisista #Fortum #Uniper h…",2020-05-30T17:24:25.000Z,0,Fridays4future
"RT @GretaThunberg: Today is a shameful day for Europe, as we open up a brand new coal power plant. We have signed up to lead the way to avo…",2020-05-30T17:24:21.000Z,0.043140292,Fridays4future
"RT @FFFIndia: #ClimateStrikeOnline 
Youths across #India strike from home.
#CycloneAmphan 
Unseasonal #Locustsattack ,record high temperatu…",2020-05-30T08:14:37.000Z,-0.136421582,Fridays4future
"RT @joelthereporter: Six words on COVID-19 :

“COVID-19 revealed disparities climate change exacerbates” 

Tag 6 people: @EricDNjuguna @mad…",2020-05-29T18:08:44.000Z,-0.1875,Fridays4future
"Fridays For Future has brought together millions of young people across the world 🌍 We are powerful because we are united 💪Here are some memories ❤️

🎶 Thank you @the1975 for this beautiful track ‘Guys’
🎬 Video edited by Frances Fox
📷 Sources: see instagram caption https://t.co/MWQ9DoaIHd",2020-05-29T16:43:37.000Z,0.390721184,Fridays4future
"RT @elijahmckenzee: Week 12 #climatestrikeonline &amp; #digitalstrike 

Our governments are using COVID-19 to distract people from the increase…",2020-05-29T12:00:07.000Z,-0.060633906,Fridays4future
"RT @ocakyagmur1: Week 45 #climatestrike in Istanbul, Turkey
#defendthedefenders #savunucularısavun
#fridaysforfuture #StayAtHome
#NoToRacis…",2020-05-29T11:59:50.000Z,0,Fridays4future
"RT @CevikusHB: My 62nd week on #ClimateStrike, 11th week on #ClimateStrikeOnline 🌍 There can be no #ClimateJustice without #RacialJustice s…",2020-05-29T11:59:38.000Z,0,Fridays4future
"RT @SbgForFuture: Heute ist das österreichweite #SchildermeerFürsKlima! 
Über 50 Orte in ganz Österreich werden heute ein Zeichen für den K…",2020-05-29T11:59:31.000Z,0,Fridays4future
"RT @_DylanHamilton_: #schoolstrike4climate outside the Scottish Parliament, week 50! #FridaysForFuture https://t.co/FPTFldoPTz",2020-05-29T11:59:23.000Z,0,Fridays4future
"RT @mitzijonelle: #DefendTheDefenders
#DigitalStrikePH

Time to reflect &amp; ask ourselves why are governments &amp; large private companies aroun…",2020-05-29T11:59:09.000Z,0,Fridays4future
RT @vanessa_vash: Why do we have to riot for our existence?,2020-05-28T15:17:42.000Z,-0.144337567,Fridays4future
"RT @GretaThunberg: ""Alberta minister says it’s a ‘great time’ to build a pipeline because COVID-19 restrictions limit protests against them…",2020-05-26T12:36:22.000Z,-0.032732684,Fridays4future
RT @howey_ou: #FridaysforFutureChina is ONE YEAR OLD! Even while facing oppression and potential danger we carry on;our govt is not even sh…,2020-05-26T07:23:32.000Z,-0.170526978,Fridays4future
RT @FFFLimerick: As restrictions have started to peel back we have begun to take to the streets again - while social distancing of course!…,2020-05-26T05:51:33.000Z,-0.052128604,Fridays4future
"The Brazilian government continues to put profit over people and the environment even in the midst of COVID-19. This is unacceptable! Stand in solidarity with activists from Brazil! 

Join the Twitter storm! ✊#ForaSalles #essaboiadanaovaipassar 

https://t.co/9sgdEDV9a4",2020-05-25T20:01:24.000Z,-0.089394379,Fridays4future
"RT @ClimaInfoNews: Brazilian NGOs ask today in an ad for the removal of the environment minister, who said the government should use the pa…",2020-05-25T19:13:33.000Z,-0.153093109,Fridays4future
RT @fff_digital: People are suffering from the pandemic and they're focusing and thinking of ways to destroy the Amazon! We cannot allow th…,2020-05-25T19:12:34.000Z,-0.342008497,Fridays4future
"RT @YACAPhilippines: From the Philippines to Brazil, repressive gov.'ts are trying to use this difficult time to further their destructive…",2020-05-25T19:12:19.000Z,-0.490990253,Fridays4future
"RT @mitzijonelle: ""In the covid pandamic, our minister of the environment forgave loggers, dismissed forest inspectors, allowed the occupat…",2020-05-25T19:12:06.000Z,0,Fridays4future
"RT @parents_4future: The deforested area in the Amazon, which had already jumped 29.5% in 2019 and reached 9,762 km², a record in the decad…",2020-05-25T19:11:45.000Z,0,Fridays4future
RT @arikring: @kirillklip @RisePDX @Jackthelad1947 @HansLak @seth_leitman @debraruh @charluv2011 @TimGuinee @wernerkeil @pegb_ @SaleemulHuq…,2020-05-25T19:10:26.000Z,0,Fridays4future
RT @NamugerwaLeah: Yesterday at @Fridays4FutureU we dedicated the digital #ClimateStrike to #AfricaDay2020. We invite everyone to join us o…,2020-05-25T09:27:48.000Z,0.163828643,Fridays4future
"RT @Fridays4FutureU: Today is #AfricaDay2020 we're dedicating this day to all activists fighting for a better, healthier, and safer planet.…",2020-05-25T09:27:38.000Z,0,Fridays4future
"RT @patriciakombo: Africa is the heart of the Earth
I'm not an #African because am born in Africa,but because Africa is born in me.
#SayNoT…",2020-05-25T09:27:03.000Z,0,Fridays4future
"RT @fff_digital: Finally, a reminder that we only include posts that have tagged us and used the weekly hashtag in our collages, so it’s ea…",2020-05-24T21:02:32.000Z,0.100074047,Fridays4future
"RT @F4F_NYC: 1 year ago today! On May 24th, 2019 was the 3rd mass mobilization of New York City youth for the climate. We struck ahead of t…",2020-05-24T19:34:56.000Z,0.153276508,Fridays4future
"The conditions today are a bit different due to the Covid-19 pandemic, but we are still mobilising online and showing that we won't stop fighting for climate justice anytime soon. Stay safe everybody, and know that it won't be long until we're back on the streets. 💪💚
2/2",2020-05-24T16:14:23.000Z,0.030744049,Fridays4future
"It's now been one year since our second global strike! 🎉

The 24th of May 2019, hundreds of thousands of students from 150 countries striked from school to demand a safe future for life on Earth. 1/2

📸: @guardian @youth4climatekr, @TIME, @yacaphilippines, @350 and others. https://t.co/5VIDyfAVlk",2020-05-24T16:14:23.000Z,0.034032424,Fridays4future
"RT @_DylanHamilton_: One year ago today was the second global strike. This day was a turning point in my life, the feeling of empowerment w…",2020-05-24T12:33:35.000Z,0.114273791,Fridays4future
"RT @AMagnussonn_: It's been a year since we organised the second global strike in Falun... 
Wow what a year 🥰
I am incredibly greatful to e…",2020-05-24T12:33:19.000Z,0.033872136,Fridays4future
"RT @GretaThunberg: “We need to make an effort while we are in this calm moment in terms of press coverage, because they are only talking ab…",2020-05-24T12:32:39.000Z,0.147087101,Fridays4future
"RT @LateOnEarth: #GlobalStrikeOnline 
#FridaysForFuture 
#ParentsForFuture https://t.co/gHBMS4C8pz",2020-05-23T08:09:40.000Z,0,Fridays4future
"RT @isabelle_ax: Wrote a piece for the new issue of TIME about activism, hope and isolation during COVID19. 
https://t.co/IYeRVYmTKd",2020-05-23T08:08:53.000Z,-0.150226836,Fridays4future
RT @releaf4us: #FridaysForFuture #DigitalStrike I am back to paying attention to social media. We can't forget about climate change in this…,2020-05-23T08:08:05.000Z,0.121796003,Fridays4future
"RT @FelipeSanchezfs: Week #29 

Desde casa aún en #ClimateStrikeOnline #FridaysForFuture #DigitalStrike @GretaThunberg cuídate del covid y…",2020-05-22T18:08:01.000Z,0,Fridays4future
RT @AMagnussonn_: Why is it so freaking hard to understand how serious the climate crisis is for some people?,2020-05-22T18:07:36.000Z,-0.06882472,Fridays4future
"RT @AnnaKernahan: Climate strike week 38. Happy biodiversity day! 
Around 1 million animal and plant species are now threatened with extinc…",2020-05-22T13:57:55.000Z,-0.017717722,Fridays4future
"RT @sofyepifantseva: I wait for climate justice more than for the end of quarantine

#DigitalStrike 
#ClimateStrikeOnline https://t.co/BYmm…",2020-05-22T13:13:35.000Z,0.301869177,Fridays4future
"RT @hxrvyyy: Week 21 of #ClimateStrike 
Week 11 of #DigitalStrike

Today is the start of the #DefendTheDefenders theme! 
@GretaThunberg htt…",2020-05-22T13:13:33.000Z,0,Fridays4future
"RT @mulindwa_guy: We must fight Every crisis. The #COVIDー19 and #ClimateChange.
This is the time to listen to the science. Our live are the…",2020-05-22T13:13:19.000Z,-0.202966705,Fridays4future
"RT @NamugerwaLeah: Week 67 #schoolstrike4climate #ClimateStrikeOnline dedicated to #AfricaDay2020 

 #FridaysForFuture #StaySafeStayHome 
#…",2020-05-22T13:13:09.000Z,0.150755672,Fridays4future
RT @Fridays4FutureU: We are dedicating this #ClimateStrike to #AfricaDay2020 on May 25. We'll have a digital climate strike against defores…,2020-05-22T13:13:04.000Z,-0.144696939,Fridays4future
RT @sosfromthekids: #ClimateStrikeOnline today with @Joe_UKSCN we chatted about his work with @_TeachtheFuture &amp; volunteering with @UKSCN1…,2020-05-22T13:12:55.000Z,0.058925565,Fridays4future
"RT @Fridays4FutureP: This Friday, #FridaysForFuture Pakistan would like to express it's gratitude to the Islamabad High Court for the relea…",2020-05-22T13:12:49.000Z,0.272772363,Fridays4future
"RT @emma_ymp: Week 11 of @fff_digital and the first week of #defendthedefenders  💚🌎

From January - April there has been a 55% increase in…",2020-05-22T13:12:47.000Z,0.106600358,Fridays4future
"RT @DavidFopp: One year ago, second global #FridaysForFuture climate strike in Stockholm, and EU election weekend. Now, new EU parliament:…",2020-05-22T13:12:33.000Z,0.15625,Fridays4future
"RT @FFF_SierraLeone: Listen to our voices, Listen to the science, Listen....mother Earth is calling, time for #ClimateAction. Don't just si…",2020-05-22T13:12:24.000Z,0,Fridays4future
"RT @fff_Sydney: Climate strike Sydney, Australia
Week 37.
#FridaysForFuture #ClimateStrikeOnline https://t.co/q0g14dDSk6",2020-05-22T13:12:20.000Z,-0.144696939,Fridays4future
RT @HollyWildChild: Digital strike week 69. #ClimateStrikeOnline #FridaysForFuture https://t.co/PT1wkMuXra,2020-05-22T13:12:17.000Z,-0.183028759,Fridays4future
"RT @GretaThunberg: School strike week 92.
And happy biodiversity day!
#climatestrikeonline  #StayAtHome #fridaysforfuture #schoolstrike4cli…",2020-05-22T13:12:10.000Z,0.013976713,Fridays4future
"RT @_AnnikaKruse: #fridaysforfuture hat erkannt:
Die klimaschädlichen Investitionen der Bundesregierung dürfen wir nicht so stehen lassen.…",2020-05-22T13:11:55.000Z,-0.176776695,Fridays4future
"RT @Fii_a_: #ClimateStrikeOnline 

It’s International Day for Biological Diversity today, so let’s take a minute to reflect on how importan…",2020-05-22T13:11:51.000Z,0,Fridays4future
"RT @SaveMumbaifore1: #CycloneApmhan 
Aftermaths,#kolkata devastated by the heavy rainfall &amp; stormy winds. https://t.co/GKWiTAZbz4",2020-05-21T07:37:44.000Z,-0.184642312,Fridays4future
"RT @linusdolder: Als ob man sich nicht schon genug ins letzte Jh versetzt fühlte, wenn statt über Verkehrs-&amp; Energiewende wieder über Milli…",2020-05-20T15:33:48.000Z,0,Fridays4future
"RT @GretaThunberg: In early April, daily CO2 emissions temporarily fell 17%, to levels last seen in...2006.
This is not “good news”.
And it…",2020-05-20T13:55:12.000Z,-0.163989651,Fridays4future
"@Residente @FuturePeru @FFF_Latam 🎨 Credits: @orlando19292322, @futureperu, @FFF_Latam",2020-05-20T05:39:54.000Z,0,Fridays4future
"You can't buy the sun 🌞
You can't buy the rain 🌧
You can't buy my life 🍃
My land is not for sale 🌄
&gt; To the rhythm of the Latin American song of @residente 🎶
@FuturePeru and @FFF_Latam started their series of infographics for the #DefendTheDefenders global campaign! https://t.co/m5bKuhvoxe",2020-05-20T05:38:44.000Z,0.08045706,Fridays4future
"RT @mulindwa_guy: Yes, I get it.
I’m doing a great job being a climate activist, but I don’t want you to just say thanks.

I need you to jo…",2020-05-20T05:30:06.000Z,0.252790944,Fridays4future
"RT @FuturePeru: No puedes comprar el sol
No puedes comprar la lluvia
No puedes comprar mi vida
Mi tierra no se vende🎶
&gt; Al ritmo de la canc…",2020-05-19T05:47:55.000Z,0,Fridays4future
RT @elijahmckenzee: Those who are least responsible for climate change suffer its gravest consequences. #ClimateJustice,2020-05-18T19:13:16.000Z,-0.03791861,Fridays4future
"Change your dp: https://t.co/1vThv4IBrs w/ the caption:

I stand in solidarity w/ indigenous people&amp;other environment defenders persecuted for protecting their homeland&amp;our planet. W/ @fff_digital &amp; @(country ex: @yacaphilippines or @FFFIndia, etc.) I call to #DefendTheDefenders! https://t.co/pEAayzx7aA",2020-05-18T16:34:02.000Z,0.084684093,Fridays4future
"RT @fff_digital: We are launching our 8-week #DefendTheDefenders campaign to uplift indigenous peoples &amp; environmental defenders, who face…",2020-05-16T00:57:38.000Z,0.1720618,Fridays4future
RT @RosYahli: Online strike @Fridays4future #ClimateStrikeOnline #NoForestNoFuture https://t.co/Eiq7f8PGrH,2020-05-15T15:46:37.000Z,-0.200445931,Fridays4future
RT @AnjaDolder: Sehr früh morgens in Thun... #challengeforfuture @klimastreik https://t.co/OaaYmUV0mH,2020-05-15T14:47:57.000Z,0,Fridays4future
RT @klimastreik: Leider kommt es an zahlreichen Orten u.a. hier in Winterthur immer wieder zu Repression vonseiten der Polizei während der…,2020-05-15T14:47:41.000Z,-0.104257207,Fridays4future
RT @vanessa_vash: #Climatestrikeonline https://t.co/ff5Zf6p2O7,2020-05-15T14:46:43.000Z,0,Fridays4future
"RT @ShekuGbaya: The question is: 
Do we deserve this beautiful planet?
The answer is: #Yes.
Then...why do we destroyed it with fossils, pla…",2020-05-15T14:46:33.000Z,0.113852599,Fridays4future
RT @FrancisSsembat2: Week 8 #ClimateStrikeOnline  #FridaysForFuture @Fridays4future @GretaThunberg https://t.co/nr4Dt69r99,2020-05-15T14:46:30.000Z,0,Fridays4future
RT @NamugerwaLeah: Week 66 #schoolstrike4climate #ClimateStrikeOnline #FridaysForFuture https://t.co/OZZyN70ZyS,2020-05-15T14:46:25.000Z,0,Fridays4future
"RT @CevikusHB: My 60th week on #ClimateStrike
🌳🌳The earth is choking on carbon, and forests ABSORB carbon! What more is there to say?🌳🌳 #No…",2020-05-15T14:46:22.000Z,-0.066174188,Fridays4future
"RT @NakabuyeHildaF: We are in a difficult time of crises, 
#ClimateCrisis 
#CoronaCrisis 
#FloodsCrisis, among others,
We are all in Crisis…",2020-05-15T14:46:19.000Z,-0.503115295,Fridays4future
RT @IsataRoseline: Week 18. #ClimateStrikeOnline #FridaysForFuture Save the only place we call home. There is no Planet B. #KeepMamaAfricaG…,2020-05-15T14:46:12.000Z,0.016274873,Fridays4future
"RT @SadrachNirere: Now is the time for serious #ClimateAction, before we exceed all our planetary boundaries. Commitment to agreements and…",2020-05-15T14:16:21.000Z,0.1875,Fridays4future
"RT @mitzijonelle: #ClimateStrikeOnline

For today's digital strike I decided to stand in the rain because more than ever I want to be on th…",2020-05-15T12:58:31.000Z,-0.153093109,Fridays4future
RT @Fridays4FutureU: Today's #FridaysForFuture #ClimateStrikeOnline in Uganda. Girls are taking the lead. @GretaThunberg https://t.co/IVwKF…,2020-05-15T12:58:12.000Z,0.054587583,Fridays4future
https://t.co/BRlZ2Q5MyY,2020-05-15T11:30:12.000Z,0,Fridays4future
"RT @elijahmckenzee: Week 11 #climatestrikeonline &amp; #digitalstrike 

We demand a green economic recovery from our governments. #climatechang…",2020-05-15T11:20:04.000Z,-0.070447802,Fridays4future
"Welcome to our refreshed International FFF website!
We have completely revised the design, and added a few new features we hope you will like. 
Check it out now at https://t.co/UWThKI09dL

#FridaysForFuture https://t.co/HsWv6mKozn",2020-05-14T19:56:17.000Z,0.26522835,Fridays4future
RT @YACAPhilippines: This isn't the first time we've heard about devastation brought about by the climate crisis. Our government needs to a…,2020-05-14T16:29:52.000Z,0.039781367,Fridays4future
"RT @YACAPhilippines: #AmboPH made its first landfall today in Sta. Monica, Eastern Samar. Even with the COVID-19 crisis, the climate crisis…",2020-05-14T16:29:49.000Z,-0.258931642,Fridays4future
RT @SadrachNirere: Scientists explain the cause of the floods we're experiencing in the East African region. They warn of continuous occurr…,2020-05-13T12:00:13.000Z,-0.267705098,Fridays4future
RT @NamugerwaLeah: Children struggling to transport food to their parents. Floods are spreading all over the country making roads impassabl…,2020-05-13T11:59:37.000Z,-0.142302495,Fridays4future
"RT @NakabuyeHildaF: #LakeVictoria's waters via Bukakata, Masaka District have stretched *12kms*, flooding *15 villages*, 30+ houses and pla…",2020-05-13T11:59:22.000Z,0,Fridays4future
"RT @fff_digital: Kao is 25 and from Togo. She has been striking for the Congo Rainforest for a long time.
#SaveCongoRainforest 
@KaoHua3 ht…",2020-05-13T11:59:13.000Z,0.070472267,Fridays4future
"RT @lizwathuti: At least 237 Kenyans have now lost their lives due to the ongoing floods in Kenya, and another 161,000 families displaced s…",2020-05-13T11:58:34.000Z,-0.236652795,Fridays4future
"RT @raiganl314: #ClimateStrikeOnline day 20! I just took an exam. I hope we can protect the future enough for things like that to matter, y…",2020-05-13T11:58:23.000Z,0.189096935,Fridays4future
RT @YACAPhilippines: Volunteers giving relief goods to farming and fishing communities affected by COVID-19 and the climate crisis followin…,2020-05-13T11:58:16.000Z,0.13764944,Fridays4future
"RT @SadrachNirere: This is what happens after heavy rains in Kampala, imagine what happens when floods wash down several littered communiti…",2020-05-13T11:58:07.000Z,-0.174574312,Fridays4future
"RT @ViennaForFuture: #FridaysForFuture Austria is holding a one week #CampForFuture in front of our Federal Chancellery. Young people, righ…",2020-05-11T09:20:38.000Z,0.12602086,Fridays4future
RT @solo_syn_: Stay home and stay safe and still fight for our future. #FridaysForFuture #OnlineClimateStrike #ClimateActionNow #seattlecor…,2020-05-09T16:41:46.000Z,0.036460202,Fridays4future
"RT @fff_digital: We’re dedicated to uplifting local groups’ campaigns. If your local group has a campaign you want us to amplify, DM us wit…",2020-05-09T14:32:03.000Z,0.303593175,Fridays4future
"RT @SadrachNirere: Floods in Uganda have displaced over 240,000 people, many have died or still missing in the Rwenzori region. We need to…",2020-05-09T14:31:34.000Z,-0.325491478,Fridays4future
RT @AnnaKernahan: Climate strike week 36. 9 months since I started solo-striking. We must fight EVERY crisis. The #coronacrisis and the #cl…,2020-05-08T23:08:35.000Z,-0.180115645,Fridays4future
"RT @_carbontiptoes: #FridaysForFuture 
This week, the theme is #NoForestNoFuture, because we need to #SaveOurForests

Every forest must thr…",2020-05-08T21:01:28.000Z,0,Fridays4future
"RT @AMagnussonn_: #ClimateStrikeOnline
Striking from home. I miss meeting all the other activists in Falun tho :(
#NoForestNoFuture https:/…",2020-05-08T18:09:32.000Z,-0.042275495,Fridays4future
"RT @jcmyrand: #ClimateStrikeOnline week #7

With current levels of C02 that are still going up, critical actions and social justice is the…",2020-05-08T17:54:21.000Z,0.087287156,Fridays4future
"RT @theocmouze: #ClimateStrikeOnline, on top of a shed.

We're all going a bit crazy during quarantine. Most people are probably at least a…",2020-05-08T17:35:29.000Z,0.031204464,Fridays4future
RT @AnunaDe: #ClimateStrikeOnline N•8 https://t.co/TNoMhEcmvg,2020-05-08T17:28:53.000Z,0,Fridays4future
RT @HollyWildChild: Digital strike week 67 with my very clumsily painted new sign. #FridaysForFuture #ClimateStrikeOnline https://t.co/Bgdd…,2020-05-08T17:28:46.000Z,0.108692992,Fridays4future
https://t.co/CTvRUdY4DY,2020-05-08T15:01:29.000Z,0,Fridays4future
"RT @fff_hamburg: Guess who's back? 😉

Gerade verhandeln Grüne und SPD ihren neuen Koaltionsvertrag &amp; wir haben eine klare Botschaft: Überar…",2020-05-08T12:53:29.000Z,0,Fridays4future
"RT @saoi4climate: Week 70, in Lockdown. We must #FightEveryCrisis 

@Fridays4future @FFFireland @GretaThunberg https://t.co/uazjMQ7WbH",2020-05-08T12:12:32.000Z,0,Fridays4future
RT @RachelPeaceN: Week 4 #schoolstrike4climate #ClimateStrikeOnline https://t.co/x5ksQ6RxZZ,2020-05-08T12:08:50.000Z,0,Fridays4future
"RT @MaanvinderP: Week 8 of #ClimateStrikeOnline 
#fridysforfuture  @Fridays4future  @fff_digital #ClimateActionNow #climatechangemustend #s…",2020-05-08T12:08:36.000Z,0,Fridays4future
"RT @AnnaNorvele: From September. Still one of my favorite climate strike posters. 

#ClimateStrikeOnline @FFF_Latvia @ProtestsYouth #Climat…",2020-05-08T12:07:52.000Z,0,Fridays4future
"RT @SarahWa72623615: #ClimateStrikeOnline  #fridaysforfuture #climatestrike #COVIDー19
@DJWarburton https://t.co/jBH9sIpSrb",2020-05-08T12:07:16.000Z,0,Fridays4future
